"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1292","1662"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5838","6635"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8957","14151"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","14087","15295"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5217","9971"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","8168","8646"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3070","5319"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","5423","5423"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34818","41058"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","37514","40097"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6858","7038"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14095","14871"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","11102","11102"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6950","10242"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","10799","10799"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4721","5511"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","22796","32673"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1012","1012"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5380","6033"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8340","12876"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","894","894"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7705","9565"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3941","5010"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","33891","40209"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2470","2470"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6746","7028"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12721","15577"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8967","10559"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5693","5882"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","13640","29713"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","23825","31673"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1374","1614"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","2617","2617"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5004","5273"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","5706","5878"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8094","11404"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","11298","14649"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","1081","1081"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1992","8246"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","3517","7416"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC (PwD)","Gender-Neutral","145","145"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2958","4933"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3581","4791"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","20606","38022"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","32337","38430"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2485","2714"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6294","6705"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","6642","6642"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12508","14852"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","14666","16577"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6220","9884"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","9600","9704"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5045","5716"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","5197","5197"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","9329","20999"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","680","1533"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3421","4275"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","4884","8936"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","1034","1058"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2207","6297"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1781","3520"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","21452","25897"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2107","2107"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4371","5508"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9207","11942"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7211","9117"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3383","4413"
"Indian Institute of Information Technology Bhagalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","31396","39089"
"Indian Institute of Information Technology Bhagalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1761","1788"
"Indian Institute of Information Technology Bhagalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6566","6753"
"Indian Institute of Information Technology Bhagalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12058","15168"
"Indian Institute of Information Technology Bhagalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7240","10231"
"Indian Institute of Information Technology Bhagalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4197","5493"
"Indian Institute of Information Technology Bhagalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","40335","44226"
"Indian Institute of Information Technology Bhagalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7361","7645"
"Indian Institute of Information Technology Bhagalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15118","16233"
"Indian Institute of Information Technology Bhagalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10057","10973"
"Indian Institute of Information Technology Bhagalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5704","5972"
"Indian Institute of Information Technology Bhagalpur","Mechatronics Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","33909","46587"
"Indian Institute of Information Technology Bhagalpur","Mechatronics Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7664","8351"
"Indian Institute of Information Technology Bhagalpur","Mechatronics Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15614","16682"
"Indian Institute of Information Technology Bhagalpur","Mechatronics Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9116","11133"
"Indian Institute of Information Technology Bhagalpur","Mechatronics Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5267","5993"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","12129","28443"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1466","1466"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4662","5713"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","210","210"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9740","13118"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","1049","1049"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5710","7799"
"Indian Institute of Information Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2156","3900"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","29190","37310"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2588","2588"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6392","6854"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14589","15501"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","1198","1198"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7980","10513"
"Indian Institute of Information Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5025","5641"
"Indian Institute of Information Technology Bhopal","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","27020","33254"
"Indian Institute of Information Technology Bhopal","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1981","1981"
"Indian Institute of Information Technology Bhopal","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5497","5805"
"Indian Institute of Information Technology Bhopal","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11375","14417"
"Indian Institute of Information Technology Bhopal","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5012","10161"
"Indian Institute of Information Technology Bhopal","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4331","5584"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","10770","22325"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1464","1464"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3581","4383"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","180","180"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","6094","10042"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2335","7665"
"Indian Institute of Information Technology Surat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1172","3218"
"Indian Institute of Information Technology Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","22785","31143"
"Indian Institute of Information Technology Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1561","2256"
"Indian Institute of Information Technology Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5231","6056"
"Indian Institute of Information Technology Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9101","13564"
"Indian Institute of Information Technology Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7666","9867"
"Indian Institute of Information Technology Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4053","4749"
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","19979","39147"
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6639","7001"
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13033","14775"
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5479","10226"
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4042","5360"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","18429","23511"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","25401","28753"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4278","4671"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","6950","10030"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","15318","15435"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3009","6300"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","9795","9795"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1681","1681"
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","Gender-Neutral","34","34"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","17823","30298"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2200","2258"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4974","5888"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7711","12241"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","1211","1211"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5524","10040"
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3202","4793"
"","","","","","",""
